Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
6550;34.9041;25;En movimiento;5.1688;1.1628;-1.2503
6555;34.9731;25;En movimiento;6.1058;1.1585;-1.1388
6560;35.0428;25;En movimiento;7.1027;1.1556;-1.0201
6565;35.1125;25;En movimiento;8.0870;1.1528;-0.9030
6570;35.1818;25;En movimiento;9.0746;1.1500;-0.7854
6575;35.2518;25;En movimiento;10.0631;1.1474;-0.6677
6580;35.3213;25;En movimiento;11.0534;1.1448;-0.5499
6585;35.3910;25;En movimiento;12.0439;1.1671;-0.4320
6590;35.4603;25;En movimiento;13.0308;1.1679;-0.3145
6595;35.5300;25;En movimiento;14.0199;1.1687;-0.1968
6595;35.5300;25;Parada;14.1722;1.2097;-0.1982
6655;36.3650;26;En movimiento;17.6300;0.0000;0.0000
6660;36.4344;26;En movimiento;8.4869;1.2030;-0.3707
6665;36.5042;26;En movimiento;9.5171;1.2556;-0.3262
6670;36.5740;26;En movimiento;10.5310;1.3073;-0.2824
6675;36.6435;26;En movimiento;11.5520;1.3595;-0.2383
6680;36.7130;26;En movimiento;12.5728;1.4118;-0.1942
6685;36.7828;26;En movimiento;13.5977;1.4644;-0.1499
6687;36.8109;26;Parada;14.1238;1.5781;-0.1617
6750;37.6877;27;En movimiento;8.5505;1.1492;2.7910
6755;37.7577;27;En movimiento;9.5816;1.1499;2.5680
6760;37.8270;27;En movimiento;10.6140;1.1508;2.3446
6765;37.8967;27;En movimiento;11.6550;1.1518;2.1194
6770;37.9660;27;En movimiento;12.7021;1.1684;1.8928
6775;38.0358;27;En movimiento;13.7287;1.1727;1.6707
6780;38.1056;27;En movimiento;14.7632;1.1772;1.4469
6785;38.1753;27;En movimiento;19.0000;-2.0499;0.0000
6785;38.1753;27;Gol;19.0000;-2.0499;0.0000
6820;38.6631;28;En movimiento;8.1651;1.1638;3.2853
6825;38.7319;28;En movimiento;9.0562;1.2092;2.9111
6830;38.8023;28;En movimiento;9.9792;1.2566;2.5234
6835;38.8714;28;En movimiento;10.9042;1.3042;2.1349
6840;38.9410;28;En movimiento;11.8268;1.3658;1.7474
6845;39.0108;28;En movimiento;12.7572;1.4172;1.3567
6850;39.0802;28;En movimiento;13.6754;1.4679;0.9710
6851;39.0939;28;Parada;14.0423;1.5101;0.8169
6910;39.9189;29;En movimiento;5.0215;1.1589;-1.7012
6915;39.9844;29;En movimiento;6.1101;1.2028;-1.5908
6920;40.0544;29;En movimiento;7.2053;1.2464;-1.4797
6925;40.1342;29;En movimiento;8.4548;1.2961;-1.3530
6930;40.2049;29;En movimiento;9.5675;1.3547;-1.2401
6935;40.2755;29;En movimiento;10.6645;1.4018;-1.1289
6940;40.3456;29;En movimiento;11.7709;1.4495;-1.0167
6945;40.4153;29;En movimiento;12.8647;1.4966;-0.9057
6950;40.4852;29;En movimiento;13.9587;1.5438;-0.7948
6955;40.5547;29;En movimiento;15.0537;1.5606;-0.6837
6959;40.6110;29;Gol;19.0000;-2.0665;0.0000
6980;40.9035;30;En movimiento;17.6300;0.0000;0.0000
6985;40.9722;30;En movimiento;8.7323;1.2409;0.0986
6990;41.0425;30;En movimiento;9.7732;1.3158;0.2540
6995;41.1118;30;En movimiento;10.8080;1.3903;0.4085
7000;41.1812;30;En movimiento;11.8489;1.4653;0.5639
7005;41.2513;30;En movimiento;12.8920;1.5406;0.7196
7010;41.3218;30;En movimiento;13.9422;1.6166;0.8764
7015;41.3899;30;En movimiento;14.9652;1.6911;1.0291
7019;41.4460;30;Gol;19.0000;-2.0513;0.0000
7055;41.9469;31;En movimiento;5.4260;1.1677;-0.4676
