Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
14750;26.3899;26;En movimiento;5.6866;1.1647;-0.3708
14755;26.4575;26;En movimiento;6.9204;1.1643;-0.3351
14760;26.5295;26;En movimiento;8.1883;1.1546;-0.2983
14765;26.5962;26;En movimiento;9.4623;1.1629;-0.2614
14770;26.6663;26;En movimiento;10.7233;1.1622;-0.2248
14775;26.7397;26;En movimiento;11.9948;1.1427;-0.1880
14780;26.8047;26;En movimiento;13.3022;1.1615;-0.1501
14785;26.8744;26;En movimiento;14.5317;1.1821;-0.2645
14790;26.9449;26;En movimiento;19.0000;-2.0850;0.0000
14790;26.9449;26;Gol;19.0000;-2.0850;0.0000
14820;27.3622;27;En movimiento;7.5699;1.1838;-4.2483
14825;27.4332;27;En movimiento;8.7556;1.2555;-3.5537
14830;27.5000;27;En movimiento;9.8840;1.3233;-2.8927
14835;27.5711;27;En movimiento;10.9942;1.3899;-2.2423
14840;27.6401;27;En movimiento;12.1571;1.4602;-1.5610
14845;27.7078;27;En movimiento;13.3359;1.5493;-0.8705
14850;27.7798;27;En movimiento;14.4108;1.7277;-0.3281
14855;27.8519;27;En movimiento;15.4917;1.7390;0.4620
14856;27.8609;27;Gol;18.9931;-2.0077;-0.0247
14895;28.4017;28;En movimiento;9.1084;1.2632;2.0607
14900;28.4751;28;En movimiento;10.4633;1.3822;1.7779
14905;28.5410;28;En movimiento;11.7607;1.4972;1.5071
14910;28.6111;28;En movimiento;13.0524;1.6110;1.2375
14915;28.6825;28;En movimiento;14.3855;1.7289;0.9592
14920;28.7495;28;En movimiento;15.7445;2.0184;0.6755
14921;28.7635;28;Gol;19.0000;-1.9790;0.0000
14965;29.3765;29;En movimiento;8.0048;1.1930;-4.4484
14970;29.4467;29;En movimiento;9.1997;1.2641;-3.8482
14975;29.5146;29;En movimiento;10.4075;1.3361;-3.2415
14980;29.5855;29;En movimiento;11.6095;1.4078;-2.6377
14985;29.6560;29;En movimiento;12.8173;1.4799;-2.0311
14990;29.7260;29;En movimiento;13.9637;1.5306;-1.4552
14995;29.7925;29;En movimiento;15.2087;1.6441;-0.8299
14998;29.8366;29;Gol;19.0000;-2.0689;0.0000
15035;30.3492;30;En movimiento;17.6300;0.0633;0.0000
15040;30.4185;30;En movimiento;9.7117;1.1998;1.5994
15045;30.4862;30;En movimiento;11.0145;1.2242;1.2675
15050;30.5559;30;En movimiento;12.3071;1.2484;0.9383
15055;30.6260;30;En movimiento;13.5779;1.2721;0.6146
15057;30.6577;30;Parada;14.4324;1.3235;0.4437
15115;31.4589;31;En movimiento;17.6300;0.0000;0.0000
15120;31.5313;31;En movimiento;8.6403;1.1716;3.7896
15125;31.5964;31;En movimiento;9.7728;1.1887;3.1684
15130;31.6668;31;En movimiento;10.9307;1.2155;2.5332
15135;31.7386;31;En movimiento;12.0546;1.2222;1.9167
15140;31.8042;31;En movimiento;13.1578;1.2381;1.3116
15145;31.8746;31;En movimiento;14.2786;1.2545;0.6968
15150;31.9431;31;En movimiento;15.4109;1.2947;0.0756
15152;31.9723;31;Gol;19.0000;-2.0731;0.0000
15190;32.4998;32;En movimiento;8.7313;1.2004;2.4154
15195;32.5689;32;En movimiento;9.9786;1.2800;2.0864
15200;32.6386;32;En movimiento;11.2323;1.3581;1.7558
15205;32.7081;32;En movimiento;12.5046;1.4375;1.4202
15210;32.7795;32;En movimiento;13.7178;1.4828;1.1002
15215;32.8474;32;En movimiento;14.9676;1.5729;0.7706
15219;32.9019;32;Gol;19.0000;-2.0420;0.0000
15260;33.4751;33;En movimiento;7.6688;1.1833;-0.9687
15265;33.5409;33;En movimiento;9.0037;1.2556;-1.0088
15270;33.6110;33;En movimiento;10.2689;1.3228;-1.0468
15275;33.6803;33;En movimiento;11.5925;1.3937;-1.0866
15280;33.7491;33;En movimiento;12.8926;1.4631;-1.1257
15285;33.8185;33;En movimiento;14.1801;1.5494;-1.1643
15290;33.8886;33;En movimiento;15.4639;1.6427;-1.2047
15291;33.9023;33;Gol;19.0000;-2.0633;0.0000
15335;34.5128;34;En movimiento;5.7853;1.2093;-0.2794
15340;34.5824;34;En movimiento;7.1342;1.2840;-0.1684
15345;34.6521;34;En movimiento;8.4018;1.3448;-0.0641
15350;34.7214;34;En movimiento;9.7111;1.4138;0.0436
15355;34.7926;34;En movimiento;11.0332;1.4837;0.1524
15360;34.8611;34;En movimiento;12.3611;1.5540;0.2617
15365;34.9305;34;En movimiento;13.6545;1.6223;0.3681
15370;35.0021;34;En movimiento;14.9605;1.6914;0.4755
15373;35.0430;34;Gol;19.0000;-2.0555;0.0000
15405;35.4863;35;En movimiento;5.3024;1.1670;-1.4724
15410;35.5548;35;En movimiento;6.5233;1.1703;-1.2098
15415;35.6248;35;En movimiento;7.7846;1.1742;-0.9385
15420;35.6972;35;En movimiento;8.9962;1.1776;-0.6779
15425;35.7627;35;En movimiento;10.2322;1.1964;-0.4121
15430;35.8341;35;En movimiento;11.5052;1.1856;-0.1383
15435;35.9030;35;En movimiento;12.7727;1.2114;0.1343
15440;35.9708;35;En movimiento;13.9672;1.1941;0.3912
15445;36.0384;35;En movimiento;15.1576;1.2254;0.6472
15448;36.0802;35;Gol;19.0000;-2.0884;0.0000
15475;36.4590;36;En movimiento;17.6300;0.0500;0.0000
15480;36.5256;36;En movimiento;8.6017;1.1556;3.6808
15485;36.5941;36;En movimiento;9.7000;1.1431;2.9168
15490;36.6653;36;En movimiento;10.8313;1.1306;2.1297
15495;36.7383;36;En movimiento;11.9346;1.1182;1.3623
15500;36.8017;36;En movimiento;13.0233;1.1225;0.6049
15505;36.8723;36;En movimiento;14.0949;1.1227;-0.2064
15510;36.9424;36;En movimiento;15.2395;1.0822;-0.9367
15513;36.9832;36;Gol;19.0000;-2.0495;0.0000
15550;37.4991;37;En movimiento;8.9213;1.2165;1.6571
15555;37.5647;37;En movimiento;10.0985;1.3292;1.4824
15560;37.6346;37;En movimiento;11.3432;1.4468;1.2977
15565;37.7046;37;En movimiento;12.6002;1.5658;1.1112
15570;37.7756;37;En movimiento;13.7903;1.6780;0.9346
15575;37.8433;37;En movimiento;15.0251;1.8134;0.7514
15578;37.8869;37;Gol;19.0000;-2.0605;0.0000
15620;38.4701;38;En movimiento;7.9031;1.1987;4.1685
15625;38.5378;38;En movimiento;8.9893;1.2898;3.4227
15630;38.6071;38;En movimiento;10.1177;1.3841;2.6480
15635;38.6764;38;En movimiento;11.2362;1.4775;1.8800
15640;38.7457;38;En movimiento;12.3669;1.5722;1.1037
15645;38.8180;38;En movimiento;13.5172;1.6687;0.3139
15646;38.8319;38;Parada;13.9759;1.7442;-0.0010
15700;39.5824;39;En movimiento;17.6300;0.0633;0.0000
15705;39.6513;39;En movimiento;8.9276;1.1968;0.4477
15710;39.7219;39;En movimiento;10.2250;1.2266;0.3823
15715;39.7906;39;En movimiento;11.5511;1.2572;0.3154
15720;39.8607;39;En movimiento;12.8409;1.2868;0.2504
15725;39.9289;39;En movimiento;14.0972;1.3419;0.2116
15730;39.9984;39;En movimiento;15.4615;1.3682;0.1182
15732;40.0280;39;Gol;19.0000;-2.0633;0.0000
15775;40.6250;40;En movimiento;8.0992;1.1832;3.4194
15780;40.6962;40;En movimiento;9.1891;1.2057;2.7539
15785;40.7633;40;En movimiento;10.2743;1.2369;2.0913
15790;40.8325;40;En movimiento;11.3684;1.2630;1.4233
15795;40.9031;40;En movimiento;12.4480;1.2740;0.7641
15800;40.9720;40;En movimiento;13.5360;1.2968;0.0997
15801;40.9863;40;Parada;13.9810;1.3455;-0.1720
15855;41.7383;41;En movimiento;5.2255;1.1650;-1.1660
15860;41.8053;41;En movimiento;6.4335;1.2103;-0.9539
15865;41.8743;41;En movimiento;7.7635;1.2613;-0.7203
15870;41.9452;41;En movimiento;9.0255;1.3093;-0.4987
15875;42.0140;41;En movimiento;10.3391;1.3596;-0.2681
15880;42.0837;41;En movimiento;11.6356;1.4266;-0.0404
15885;42.1531;41;En movimiento;12.9368;1.4799;0.1881
15890;42.2230;41;En movimiento;14.2083;1.5086;0.4114
15895;42.2915;41;En movimiento;15.4674;1.6108;0.6473
15896;42.3059;41;Gol;18.9996;-2.0791;0.0049
15930;42.7779;42;En movimiento;8.6190;1.1803;0.8495
15935;42.8465;42;En movimiento;9.9176;1.2091;0.4847
15940;42.9169;42;En movimiento;11.2199;1.2381;0.1188
15945;42.9862;42;En movimiento;12.5250;1.2673;-0.2479
15950;43.0576;42;En movimiento;13.8080;1.2958;-0.6084
15955;43.1252;42;En movimiento;15.1247;1.3254;-0.9783
15958;43.1681;42;Gol;19.0000;-2.0633;0.0000
16000;43.7528;43;En movimiento;8.0453;1.1785;-4.3855
16005;43.8187;43;En movimiento;9.1785;1.2065;-3.7563
16010;43.8872;43;En movimiento;10.3706;1.2358;-3.0945
16015;43.9568;43;En movimiento;11.5635;1.2543;-2.4321
16020;44.0266;43;En movimiento;12.7649;1.2806;-1.7651
16025;44.0964;43;En movimiento;13.9311;1.3059;-1.1177
16030;44.1651;43;En movimiento;15.1614;1.3333;-0.4346
16033;44.2088;43;Gol;19.0000;-2.0689;0.0000

