Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
19996;1.360394;14.2301;1.5556;-0.2170;336.9994;241.8315;359.9243;True;True;0.2352;1.1077;0.4356;330.3619;47.6804;30.8971;-0.4095;-0.4485;-2.5999;0.0000;True;True;-0.6680;1.7659;0.6988;326.6335;273.7323;344.9552;4.9377;3.8662;0.5231;0.0000;
19998;1.388129;14.2208;1.5485;-0.2289;338.7646;243.2512;2.1828;True;True;0.2316;1.1012;0.4084;332.3194;51.5505;28.8257;-0.3234;-0.7506;-2.7884;0.0000;True;True;-0.6286;1.7581;0.7223;327.7193;286.5949;11.9052;4.9415;-0.9825;4.1256;0.0000;
20000;1.416146;14.2153;1.5435;-0.2366;340.7310;244.1334;2.3499;True;True;0.2283;1.0894;0.3800;332.6369;56.4136;26.2569;-0.3634;-1.3366;-2.7353;0.0000;True;True;-0.5905;1.7221;0.7661;323.6216;313.5556;344.9358;3.6864;-4.3283;4.6393;0.0000;
20002;1.444944;14.2128;1.5431;-0.2409;341.7495;245.2948;358.4902;True;True;0.2266;1.0745;0.3559;334.7999;60.9676;25.6152;-0.0848;-1.5576;-2.3336;0.0000;True;True;-0.5787;1.6673;0.7941;313.5364;324.1526;296.9652;0.1503;-5.5473;2.4369;0.0000;
20004;1.471874;14.2132;1.5426;-0.2407;343.6452;246.6301;358.3536;True;True;0.2243;1.0580;0.3369;338.2456;64.3533;25.0117;-0.2747;-1.6780;-1.6415;0.0000;True;True;-0.5973;1.6403;0.8060;299.4312;313.6233;277.0903;-1.8027;-1.7090;0.3134;0.0000;
20006;1.498403;14.2159;1.5370;-0.2354;347.4019;249.2083;358.3466;True;True;0.2191;1.0458;0.3243;338.8030;65.3831;23.9423;-0.5722;-1.1133;-1.1211;0.0000;True;True;-0.5861;1.6329;0.7734;296.7890;255.0845;353.3509;0.4066;-0.9871;-4.4846;0.0000;
20008;1.526969;14.2208;1.5336;-0.2247;351.0238;254.1381;357.2350;True;True;0.2139;1.0343;0.3171;338.5228;66.5871;21.7401;-0.5315;-1.1499;-0.4872;0.0000;True;True;-0.5964;1.5970;0.7379;322.7217;252.5205;24.7184;-0.8138;-4.0118;-2.9849;0.0000;
20010;1.554979;14.2277;1.5314;-0.2102;353.2437;260.8904;355.9085;True;True;0.2083;1.0225;0.3181;337.7873;66.3189;22.2594;-0.4852;-1.1856;0.3017;0.0000;True;True;-0.5900;1.5542;0.7119;334.9605;240.6840;33.6637;0.9492;-4.5316;-2.3161;0.0000;
20012;1.582874;14.2368;1.5267;-0.1918;356.0265;269.4848;355.3955;True;True;0.2040;1.0156;0.3256;337.4205;65.5678;22.9070;-0.4568;-0.4997;0.7212;0.0000;True;True;-0.5764;1.5163;0.6955;335.2711;245.9123;33.6327;1.4580;-3.5349;-1.5290;0.0000;
20014;1.612203;14.2477;1.5218;-0.1726;358.4083;279.1259;354.8848;True;True;0.1994;1.0155;0.3378;336.3170;66.3084;19.7920;-0.4681;0.0546;1.3732;0.0000;True;True;-0.5487;1.4781;0.6815;322.2232;247.3612;33.9637;3.2403;-3.7903;-1.3283;0.0000;
20016;1.640489;14.2590;1.5181;-0.1548;359.8313;288.7738;353.7798;True;True;0.1957;1.0197;0.3551;335.4349;64.9031;17.6827;-0.3535;0.5179;1.8163;0.0000;True;True;-0.5238;1.4450;0.6693;308.6455;240.5801;37.2856;2.1890;-3.0582;-1.0506;0.0000;
20018;1.665399;14.2703;1.5146;-0.1391;0.5175;296.5806;353.8896;True;True;0.1907;1.0269;0.3736;332.9156;61.4858;17.5814;-0.5535;0.7600;1.8338;0.0000;True;True;-0.5088;1.4180;0.6569;301.1531;240.2281;40.0109;1.3959;-2.6215;-1.5229;0.0000;
20020;1.696002;14.2806;1.5105;-0.1262;1.1640;302.5772;355.1708;True;True;0.1868;1.0345;0.3901;328.5286;58.4726;18.6973;-0.2716;0.7391;1.5630;0.0000;True;True;-0.4981;1.3993;0.6395;297.8544;227.5968;47.4769;0.8663;-1.5895;-1.8319;0.0000;
20022;1.720456;14.2882;1.5087;-0.1166;1.2445;306.2568;356.0768;True;True;0.1951;1.0376;0.4027;328.5246;59.4487;15.3277;1.0869;0.2574;1.2452;0.0000;True;True;-0.5015;1.3947;0.6265;299.8288;222.9077;51.0963;-0.7031;-0.0196;-1.1562;0.0000;
20024;1.749792;14.2943;1.5096;-0.1092;1.1679;308.3511;356.9496;True;True;0.2056;1.0391;0.4145;334.8385;61.5471;8.0417;1.0736;0.0334;1.1507;0.0000;True;True;-0.5174;1.4022;0.6138;306.5486;237.5553;38.2606;-1.6351;0.7600;-1.3628;0.0000;
20026;1.776602;14.2972;1.5122;-0.1038;0.6486;308.7642;357.6318;True;True;0.2135;1.0393;0.4268;338.9373;60.4381;8.3950;0.6781;0.1602;1.2189;0.0000;True;True;-0.5457;1.4121;0.6031;321.6921;250.0928;29.8297;-3.0407;0.9527;-0.8808;0.0000;
20028;1.80506;14.2975;1.5111;-0.1000;0.3898;308.1998;357.5931;True;True;0.2155;1.0462;0.4355;334.7614;59.1273;15.3244;0.2141;0.7550;0.7258;0.0000;True;True;-0.5761;1.4192;0.6011;338.6248;259.2143;25.5792;-2.7699;0.6305;-0.0899;0.0000;
20030;1.832826;14.2964;1.5093;-0.0970;2.0806;307.6073;358.3669;True;True;0.2222;1.0550;0.4396;330.6989;55.7247;17.1302;0.9768;0.8991;0.3533;0.0000;True;True;-0.6006;1.4224;0.6023;351.3145;267.7320;25.7695;-2.3875;0.1944;0.0621;0.0000;
20032;1.863254;14.2930;1.5087;-0.0963;4.0213;306.0431;359.3377;True;True;0.2320;1.0634;0.4409;331.0853;56.2819;15.0381;0.9116;0.8146;0.0519;0.0000;True;True;-0.6240;1.4273;0.6044;359.2838;271.6359;27.3463;-2.3287;0.5117;0.2094;0.0000;
20034;1.887597;14.2862;1.5109;-0.0994;3.5809;301.0259;359.6201;True;True;0.2418;1.0698;0.4392;331.9055;59.9925;12.3126;0.9217;0.5963;-0.2414;0.0000;True;True;-0.6449;1.4333;0.6094;2.7187;269.4516;24.8691;-1.7874;0.7968;0.4752;0.0000;
20036;1.917371;14.2795;1.5128;-0.1054;2.0915;294.5836;359.9850;True;True;0.2506;1.0732;0.4346;332.0792;64.1321;9.7439;0.8743;0.2448;-0.5058;0.0000;True;True;-0.6503;1.4432;0.6027;356.5647;258.0563;18.8661;-0.0834;1.0748;-1.0409;0.0000;
20038;1.947322;14.2750;1.5164;-0.1158;0.7318;286.1651;359.3891;True;True;0.2568;1.0727;0.4290;332.5857;67.3661;7.4251;0.4463;-0.1709;-0.5888;0.0000;True;True;-0.6383;1.4586;0.5973;341.3729;245.6317;19.1063;1.5159;1.6592;-0.2322;0.0000;
20040;1.970608;14.2731;1.5214;-0.1291;358.2223;275.6791;357.8353;True;True;0.2593;1.0679;0.4232;331.7565;69.0520;6.9370;0.1865;-0.6357;-0.5814;0.0000;True;True;-0.6146;1.4706;0.6025;317.3570;233.1309;23.9282;2.4914;0.9575;0.6648;0.0000;
20042;2.000729;14.2746;1.5263;-0.1424;355.1526;263.6023;357.8332;True;True;0.2581;1.0587;0.4190;329.8532;70.4054;8.7518;-0.1904;-1.0336;-0.3614;0.0000;True;True;-0.5926;1.4657;0.6087;296.1819;214.9227;39.0096;2.0208;-1.1083;0.5692;0.0000;
20044;2.027131;14.2789;1.5303;-0.1535;352.0181;251.3631;358.7205;True;True;0.2559;1.0474;0.4170;329.9420;71.1241;10.7696;-0.3065;-1.0881;-0.2107;0.0000;True;True;-0.5801;1.4570;0.6116;287.9423;187.7768;61.7865;1.1081;-0.6833;0.1402;0.0000;
20046;2.056575;14.2834;1.5319;-0.1604;349.5158;240.8769;0.2262;True;True;0.2520;1.0361;0.4145;332.2884;71.6241;10.0608;-0.3875;-1.1689;-0.2215;0.0000;True;True;-0.5697;1.4499;0.6086;286.9262;176.0689;73.4400;0.7475;-0.7697;-0.4553;0.0000;
20048;2.081309;14.2863;1.5299;-0.1625;349.2541;234.1226;1.3864;True;True;0.2461;1.0230;0.4148;334.8117;72.1680;8.8180;-0.7418;-1.3124;0.0707;0.0000;True;True;-0.5695;1.4448;0.6045;286.3926;184.2298;65.7332;0.0875;-0.5296;-0.4888;0.0000;
20050;2.110284;14.2863;1.5238;-0.1600;351.4814;231.2595;0.9937;True;True;0.2374;1.0090;0.4166;335.2233;71.2584;9.6129;-0.8882;-1.4287;0.2334;0.0000;True;True;-0.5702;1.4386;0.5929;289.8132;198.3326;52.8185;-0.1957;-0.5565;-1.3083;0.0000;
20052;2.138354;14.2838;1.5159;-0.1550;355.5968;231.4518;359.2806;True;True;0.2279;0.9944;0.4193;335.3933;68.7940;11.0115;-0.9685;-1.4756;0.2534;0.0000;True;True;-0.5735;1.4321;0.5800;295.5366;211.4032;41.3116;-0.3357;-0.7159;-1.3255;0.0000;
20054;2.167487;14.2801;1.5071;-0.1488;358.8817;232.9168;357.9883;True;True;0.2175;0.9805;0.4227;335.2601;65.4558;13.6408;-1.1037;-1.3167;0.3738;0.0000;True;True;-0.5784;1.4245;0.5671;302.4091;219.2403;34.5806;-0.5020;-0.7945;-1.2457;0.0000;
20056;2.193682;14.2774;1.4968;-0.1429;359.9466;234.2759;357.6398;True;True;0.2065;0.9695;0.4272;334.3153;61.9172;16.2733;-1.0578;-1.0151;0.5281;0.0000;True;True;-0.5853;1.4248;0.5593;307.7425;224.6977;30.7772;-0.8065;0.4935;-0.6192;0.0000;
20058;2.223418;14.2760;1.4882;-0.1408;358.9477;234.5584;358.0039;True;True;0.1974;0.9606;0.4359;333.5340;56.2002;18.0253;-0.9492;-0.8385;0.9911;0.0000;True;True;-0.5930;1.4479;0.5519;313.3238;225.4543;29.7201;-0.3514;2.6766;-0.8944;0.0000;
20060;2.2478;14.2767;1.4838;-0.1412;357.9487;234.2707;358.5075;True;True;0.1881;0.9554;0.4461;331.5595;46.6601;24.3454;-0.9054;-0.3629;0.9420;0.0000;True;True;-0.5901;1.4912;0.5350;317.1005;211.9565;43.3881;0.1483;4.5011;-1.6898;0.0000;
