Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
12070;35.9748;17;En movimiento;8.8837;1.3316;-1.0877
12075;36.0444;17;En movimiento;9.3425;1.3173;-0.9828
12080;36.1138;17;En movimiento;9.7991;1.3328;-0.8785
12085;36.1838;17;En movimiento;10.2558;1.3484;-0.7741
12090;36.2534;17;En movimiento;10.7142;1.3642;-0.6694
12095;36.3231;17;En movimiento;11.1723;1.3800;-0.5647
12100;36.3927;17;En movimiento;11.6301;1.3958;-0.4600
12105;36.4621;17;En movimiento;12.0891;1.4118;-0.3551
12110;36.5317;17;En movimiento;12.5469;1.4278;-0.2505
12115;36.6011;17;En movimiento;13.0057;1.4439;-0.1457
12116;36.6152;17;Parada;13.1884;1.5696;-0.1039
12135;36.8795;18;En movimiento;8.0957;1.1743;3.0386
12140;36.9493;18;En movimiento;8.4924;1.2005;2.9412
12145;37.0189;18;En movimiento;8.8898;1.2268;2.8436
12150;37.0888;18;En movimiento;9.2867;1.2531;2.7461
12155;37.1582;18;En movimiento;9.6818;1.2793;2.6491
12160;37.2278;18;En movimiento;10.0795;1.3059;2.5514
12165;37.2975;18;En movimiento;10.4798;1.3327;2.4531
12170;37.3674;18;En movimiento;10.8774;1.3593;2.3555
12175;37.4368;18;En movimiento;11.2722;1.3858;2.2585
12180;37.5069;18;En movimiento;11.6711;1.4127;2.1605
12185;37.5761;18;En movimiento;12.0689;1.4396;2.0628
12190;37.6460;18;En movimiento;12.4663;1.4665;1.9652
12195;37.7161;18;En movimiento;12.8659;1.4937;1.8671
12200;37.7855;18;En movimiento;13.2628;1.5658;1.7696
12205;37.8548;18;En movimiento;13.6598;1.5960;1.6721
12210;37.9240;18;En movimiento;14.0543;1.5753;1.5752
12215;37.9934;18;En movimiento;14.4539;1.6028;1.4771
12220;38.0630;18;En movimiento;14.8455;1.6295;1.3809
12225;38.1325;18;En movimiento;15.2429;1.6569;1.2833
12230;38.2020;18;En movimiento;15.5027;1.7113;1.1855
12232;38.2295;18;Gol;19.0000;-2.1922;0.0000
12250;38.4799;19;En movimiento;8.2409;1.1665;-2.7538
12255;38.5493;19;En movimiento;8.6340;1.1572;-2.6149
12260;38.6194;19;En movimiento;9.0302;1.1497;-2.4750
12265;38.6894;19;En movimiento;9.4261;1.1422;-2.3352
12270;38.7590;19;En movimiento;9.8192;1.1348;-2.1964
12275;38.8287;19;En movimiento;10.2132;1.1275;-2.0572
12280;38.8986;19;En movimiento;10.6065;1.1202;-1.9184
12285;38.9685;19;En movimiento;10.9992;1.1130;-1.7797
12290;39.0379;19;En movimiento;11.3946;1.1059;-1.6401
12295;39.1079;19;En movimiento;11.7879;1.0988;-1.5012
12300;39.1771;19;En movimiento;12.1805;1.0918;-1.3625
12305;39.2470;19;En movimiento;12.5755;1.0849;-1.2231
12310;39.3173;19;En movimiento;12.9698;1.0781;-1.0838
12310;39.3173;19;Parada;13.0529;1.1608;-1.0545
12325;39.5260;20;En movimiento;17.6300;0.0000;0.0000
12330;39.5955;20;En movimiento;8.9765;1.1715;1.5926
12335;39.6646;20;En movimiento;9.4280;1.1689;1.4983
12340;39.7339;20;En movimiento;9.8759;1.1568;1.4047
12345;39.8038;20;En movimiento;10.3259;1.1509;1.3107
12350;39.8730;20;En movimiento;10.7782;1.1451;1.2162
12355;39.9425;20;En movimiento;11.2300;1.1394;1.1219
12360;40.0129;20;En movimiento;11.6807;1.1337;1.0277
12365;40.0825;20;En movimiento;12.1336;1.1281;0.9331
12370;40.1523;20;En movimiento;12.5887;1.1226;0.8380
12375;40.2210;20;En movimiento;13.0392;1.1172;0.7439
12375;40.2210;20;Parada;13.1254;1.1829;0.7259
12395;40.4995;21;En movimiento;7.9846;1.1804;-0.0515
12400;40.5685;21;En movimiento;8.4569;1.2008;-0.0816
12405;40.6381;21;En movimiento;8.9263;1.2211;-0.1115
12410;40.7083;21;En movimiento;9.4048;1.2421;-0.1420
12415;40.7778;21;En movimiento;9.8784;1.2628;-0.1721
